Serial,Time of Reading - Local,Time of Reading - UTC,forwardActiveEnergy Type,forwardActiveEnergy Value,forwardActiveEnergy Consumption(RX:1)
Serial,2023/07/01 0:30,2023/06/30 22:30,TookReading,5306481,8
Serial,2023/07/01 1:00,2023/06/30 23:00,TookReading,5306488,7
Serial,2023/07/01 1:30,2023/06/30 23:30,TookReading,5306496,8
Serial,2023/07/01 2:00,2023/07/01 0:00,TookReading,5306503,7
Serial,2023/07/01 2:30,2023/07/01 0:30,TookReading,5306511,8
Serial,2023/07/01 3:00,2023/07/01 1:00,TookReading,5306518,7
Serial,2023/07/01 3:30,2023/07/01 1:30,TookReading,5306526,8
Serial,2023/07/01 4:00,2023/07/01 2:00,TookReading,5306534,8
Serial,2023/07/01 4:30,2023/07/01 2:30,TookReading,5306541,7
Serial,2023/07/01 5:00,2023/07/01 3:00,TookReading,5306549,8
Serial,2023/07/01 5:30,2023/07/01 3:30,TookReading,5306556,7
7604524236,2023/07/01 6:00,2023/07/01 4:00,TookReading,5306564,8
7604524236,2023/07/01 6:30,2023/07/01 4:30,TookReading,5306571,7
7604524236,2023/07/01 7:00,2023/07/01 5:00,TookReading,5306579,8
7604524236,2023/07/01 7:30,2023/07/01 5:30,TookReading,5306586,7
7604524236,2023/07/01 8:00,2023/07/01 6:00,TookReading,5306594,8
7604524236,2023/07/01 8:30,2023/07/01 6:30,TookReading,5306601,7
7604524236,2023/07/01 9:00,2023/07/01 7:00,TookReading,5306608,7
7604524236,2023/07/01 9:30,2023/07/01 7:30,TookReading,5306616,8
7604524236,2023/07/01 10:00,2023/07/01 8:00,TookReading,5306623,7
7604524236,2023/07/01 10:30,2023/07/01 8:30,TookReading,5306630,7
7604524236,2023/07/01 11:00,2023/07/01 9:00,TookReading,5306638,8
7604524236,2023/07/01 11:30,2023/07/01 9:30,TookReading,5306645,7
7604524236,2023/07/01 12:00,2023/07/01 10:00,TookReading,5306653,8
7604524236,2023/07/01 12:30,2023/07/01 10:30,TookReading,5306660,7
7604524236,2023/07/01 13:00,2023/07/01 11:00,TookReading,5306667,7
7604524236,2023/07/01 13:30,2023/07/01 11:30,TookReading,5306675,8
7604524236,2023/07/01 14:00,2023/07/01 12:00,TookReading,5306682,7
7604524236,2023/07/01 14:30,2023/07/01 12:30,TookReading,5306690,8
7604524236,2023/07/01 15:00,2023/07/01 13:00,TookReading,5306697,7
7604524236,2023/07/01 15:30,2023/07/01 13:30,TookReading,5306705,8
7604524236,2023/07/01 16:00,2023/07/01 14:00,TookReading,5306712,7
7604524236,2023/07/01 16:30,2023/07/01 14:30,TookReading,5306720,8
7604524236,2023/07/01 17:00,2023/07/01 15:00,TookReading,5306727,7
7604524236,2023/07/01 17:30,2023/07/01 15:30,TookReading,5306740,13
7604524236,2023/07/01 18:00,2023/07/01 16:00,TookReading,5306755,15
7604524236,2023/07/01 18:30,2023/07/01 16:30,TookReading,5306771,16
7604524236,2023/07/01 19:00,2023/07/01 17:00,TookReading,5306785,14
7604524236,2023/07/01 19:30,2023/07/01 17:30,TookReading,5306793,8
7604524236,2023/07/01 20:00,2023/07/01 18:00,TookReading,5306793,0
7604524236,2023/07/01 20:30,2023/07/01 18:30,TookReading,5306793,0
7604524236,2023/07/01 21:00,2023/07/01 19:00,TookReading,5306793,0
7604524236,2023/07/01 21:30,2023/07/01 19:30,TookReading,5306793,0
7604524236,2023/07/01 22:00,2023/07/01 20:00,TookReading,5306793,0
7604524236,2023/07/01 22:30,2023/07/01 20:30,TookReading,5306793,0
7604524236,2023/07/01 23:00,2023/07/01 21:00,TookReading,5306793,0
7604524236,2023/07/01 23:30,2023/07/01 21:30,TookReading,5306793,0
7604524236,2023/07/02 0:00,2023/07/01 22:00,TookReading,5306793,0
7604524236,2023/07/02 0:30,2023/07/01 22:30,TookReading,5306793,0
7604524236,2023/07/02 1:00,2023/07/01 23:00,TookReading,5306793,0
7604524236,2023/07/02 1:30,2023/07/01 23:30,TookReading,5306793,0
7604524236,2023/07/02 2:00,2023/07/02 0:00,TookReading,5306793,0
7604524236,2023/07/02 2:30,2023/07/02 0:30,TookReading,5306793,0
7604524236,2023/07/02 3:00,2023/07/02 1:00,TookReading,5306793,0
7604524236,2023/07/02 3:30,2023/07/02 1:30,TookReading,5306793,0
7604524236,2023/07/02 4:00,2023/07/02 2:00,TookReading,5306793,0
7604524236,2023/07/02 4:30,2023/07/02 2:30,TookReading,5306793,0
7604524236,2023/07/02 5:00,2023/07/02 3:00,TookReading,5306793,0
7604524236,2023/07/02 5:30,2023/07/02 3:30,TookReading,5306793,0
7604524236,2023/07/02 6:00,2023/07/02 4:00,TookReading,5306793,0
7604524236,2023/07/02 6:30,2023/07/02 4:30,TookReading,5306793,0
7604524236,2023/07/02 7:00,2023/07/02 5:00,TookReading,5306793,0
7604524236,2023/07/02 7:30,2023/07/02 5:30,TookReading,5306793,0
7604524236,2023/07/02 8:00,2023/07/02 6:00,TookReading,5306793,0
7604524236,2023/07/02 8:30,2023/07/02 6:30,TookReading,5306793,0
7604524236,2023/07/02 9:00,2023/07/02 7:00,TookReading,5306793,0
7604524236,2023/07/02 9:30,2023/07/02 7:30,TookReading,5306793,0
7604524236,2023/07/02 10:00,2023/07/02 8:00,TookReading,5306793,0
7604524236,2023/07/02 10:30,2023/07/02 8:30,TookReading,5306793,0
7604524236,2023/07/02 11:00,2023/07/02 9:00,TookReading,5306793,0
7604524236,2023/07/02 11:30,2023/07/02 9:30,TookReading,5306793,0
7604524236,2023/07/02 12:00,2023/07/02 10:00,TookReading,5306813,20
7604524236,2023/07/02 12:30,2023/07/02 10:30,TookReading,5306857,44
7604524236,2023/07/02 13:00,2023/07/02 11:00,TookReading,5307903,1046
7604524236,2023/07/02 13:30,2023/07/02 11:30,TookReading,5309582,1679
7604524236,2023/07/02 14:00,2023/07/02 12:00,TookReading,5311273,1691
7604524236,2023/07/02 14:30,2023/07/02 12:30,TookReading,5312992,1719
7604524236,2023/07/02 15:00,2023/07/02 13:00,TookReading,5314712,1720
7604524236,2023/07/02 15:30,2023/07/02 13:30,TookReading,5315523,811
7604524236,2023/07/02 16:00,2023/07/02 14:00,TookReading,5315635,112
7604524236,2023/07/02 16:30,2023/07/02 14:30,TookReading,5315686,51
7604524236,2023/07/02 17:00,2023/07/02 15:00,TookReading,5315827,141
7604524236,2023/07/02 17:30,2023/07/02 15:30,TookReading,5316424,597
7604524236,2023/07/02 18:00,2023/07/02 16:00,TookReading,5317411,987
7604524236,2023/07/02 18:30,2023/07/02 16:30,TookReading,5318324,913
7604524236,2023/07/02 19:00,2023/07/02 17:00,TookReading,5319202,878
7604524236,2023/07/02 19:30,2023/07/02 17:30,TookReading,5320047,845
7604524236,2023/07/02 20:00,2023/07/02 18:00,TookReading,5320906,859
7604524236,2023/07/02 20:30,2023/07/02 18:30,TookReading,5321785,879
7604524236,2023/07/02 21:00,2023/07/02 19:00,TookReading,5322652,867
7604524236,2023/07/02 21:30,2023/07/02 19:30,TookReading,5323168,516
7604524236,2023/07/02 22:00,2023/07/02 20:00,TookReading,5323185,17
7604524236,2023/07/02 22:30,2023/07/02 20:30,TookReading,5323235,50
7604524236,2023/07/02 23:00,2023/07/02 21:00,TookReading,5323258,23
7604524236,2023/07/02 23:30,2023/07/02 21:30,TookReading,5323268,10
7604524236,2023/07/03 0:00,2023/07/02 22:00,TookReading,5323285,17
7604524236,2023/07/03 0:30,2023/07/02 22:30,TookReading,5323335,50
7604524236,2023/07/03 1:00,2023/07/02 23:00,TookReading,5323356,21
7604524236,2023/07/03 1:30,2023/07/02 23:30,TookReading,5323366,10
7604524236,2023/07/03 2:00,2023/07/03 0:00,TookReading,5323376,10
7604524236,2023/07/03 2:30,2023/07/03 0:30,TookReading,5323423,47
7604524236,2023/07/03 3:00,2023/07/03 1:00,TookReading,5323455,32
7604524236,2023/07/03 3:30,2023/07/03 1:30,TookReading,5323465,10
7604524236,2023/07/03 4:00,2023/07/03 2:00,TookReading,5323475,10
7604524236,2023/07/03 4:30,2023/07/03 2:30,TookReading,5323496,21
7604524236,2023/07/03 5:00,2023/07/03 3:00,TookReading,5323545,49
7604524236,2023/07/03 5:30,2023/07/03 3:30,TookReading,5323871,326
7604524236,2023/07/03 6:00,2023/07/03 4:00,TookReading,5324731,860
7604524236,2023/07/03 6:30,2023/07/03 4:30,TookReading,5325583,852
7604524236,2023/07/03 7:00,2023/07/03 5:00,TookReading,5326435,852
7604524236,2023/07/03 7:30,2023/07/03 5:30,TookReading,5327287,852
7604524236,2023/07/03 8:00,2023/07/03 6:00,TookReading,5328214,927
7604524236,2023/07/03 8:30,2023/07/03 6:30,TookReading,5329067,853
7604524236,2023/07/03 9:00,2023/07/03 7:00,TookReading,5329937,870
7604524236,2023/07/03 9:30,2023/07/03 7:30,TookReading,5330768,831
7604524236,2023/07/03 10:00,2023/07/03 8:00,TookReading,5331570,802
7604524236,2023/07/03 10:30,2023/07/03 8:30,TookReading,5332492,922
7604524236,2023/07/03 11:00,2023/07/03 9:00,TookReading,5333436,944
7604524236,2023/07/03 11:30,2023/07/03 9:30,TookReading,5334337,901
7604524236,2023/07/03 12:00,2023/07/03 10:00,TookReading,5335250,913
7604524236,2023/07/03 12:30,2023/07/03 10:30,TookReading,5336180,930
7604524236,2023/07/03 13:00,2023/07/03 11:00,TookReading,5337128,948
7604524236,2023/07/03 13:30,2023/07/03 11:30,TookReading,5338035,907
7604524236,2023/07/03 14:00,2023/07/03 12:00,TookReading,5338953,918
7604524236,2023/07/03 14:30,2023/07/03 12:30,TookReading,5339870,917
7604524236,2023/07/03 15:00,2023/07/03 13:00,TookReading,5340773,903
7604524236,2023/07/03 15:30,2023/07/03 13:30,TookReading,5341633,860
7604524236,2023/07/03 16:00,2023/07/03 14:00,TookReading,5342510,877
7604524236,2023/07/03 16:30,2023/07/03 14:30,TookReading,5342682,172
7604524236,2023/07/03 17:00,2023/07/03 15:00,TookReading,5342785,103
7604524236,2023/07/03 17:30,2023/07/03 15:30,TookReading,5342977,192
7604524236,2023/07/03 18:00,2023/07/03 16:00,TookReading,5344014,1037
7604524236,2023/07/03 18:30,2023/07/03 16:30,TookReading,5346354,2340
7604524236,2023/07/03 19:00,2023/07/03 17:00,TookReading,5348852,2498
7604524236,2023/07/03 19:30,2023/07/03 17:30,TookReading,5351103,2251
7604524236,2023/07/03 20:00,2023/07/03 18:00,TookReading,5352822,1719
7604524236,2023/07/03 20:30,2023/07/03 18:30,TookReading,5355290,2468
7604524236,2023/07/03 21:00,2023/07/03 19:00,TookReading,5357760,2470
7604524236,2023/07/03 21:30,2023/07/03 19:30,TookReading,5360226,2466
7604524236,2023/07/03 22:00,2023/07/03 20:00,TookReading,5362724,2498
7604524236,2023/07/03 22:30,2023/07/03 20:30,TookReading,5365183,2459
7604524236,2023/07/03 23:00,2023/07/03 21:00,TookReading,5366091,908
7604524236,2023/07/03 23:30,2023/07/03 21:30,TookReading,5366966,875
7604524236,2023/07/04 0:00,2023/07/03 22:00,TookReading,5367798,832
7604524236,2023/07/04 0:30,2023/07/03 22:30,TookReading,5368651,853
7604524236,2023/07/04 1:00,2023/07/03 23:00,TookReading,5369507,856
7604524236,2023/07/04 1:30,2023/07/03 23:30,TookReading,5370402,895
7604524236,2023/07/04 2:00,2023/07/04 0:00,TookReading,5371300,898
7604524236,2023/07/04 2:30,2023/07/04 0:30,TookReading,5372173,873
7604524236,2023/07/04 3:00,2023/07/04 1:00,TookReading,5373041,868
7604524236,2023/07/04 3:30,2023/07/04 1:30,TookReading,5373911,870
7604524236,2023/07/04 4:00,2023/07/04 2:00,TookReading,5374796,885
7604524236,2023/07/04 4:30,2023/07/04 2:30,TookReading,5375714,918
7604524236,2023/07/04 5:00,2023/07/04 3:00,TookReading,5376995,1281
7604524236,2023/07/04 5:30,2023/07/04 3:30,TookReading,5378630,1635
7604524236,2023/07/04 6:00,2023/07/04 4:00,TookReading,5378649,19
7604524236,2023/07/04 6:30,2023/07/04 4:30,TookReading,5378675,26
7604524236,2023/07/04 7:00,2023/07/04 5:00,TookReading,5378726,51
7604524236,2023/07/04 7:30,2023/07/04 5:30,TookReading,5378742,16
7604524236,2023/07/04 8:00,2023/07/04 6:00,TookReading,5378964,222
7604524236,2023/07/04 8:30,2023/07/04 6:30,TookReading,5379799,835
7604524236,2023/07/04 9:00,2023/07/04 7:00,TookReading,5380725,926
7604524236,2023/07/04 9:30,2023/07/04 7:30,TookReading,5381661,936
7604524236,2023/07/04 10:00,2023/07/04 8:00,TookReading,5382575,914
7604524236,2023/07/04 10:30,2023/07/04 8:30,TookReading,5383457,882
7604524236,2023/07/04 11:00,2023/07/04 9:00,TookReading,5383947,490
7604524236,2023/07/04 11:30,2023/07/04 9:30,TookReading,5386097,2150
7604524236,2023/07/04 12:00,2023/07/04 10:00,TookReading,5387189,1092
7604524236,2023/07/04 12:30,2023/07/04 10:30,TookReading,5388152,963
7604524236,2023/07/04 13:00,2023/07/04 11:00,TookReading,5388710,558
7604524236,2023/07/04 13:30,2023/07/04 11:30,TookReading,5389728,1018
7604524236,2023/07/04 14:00,2023/07/04 12:00,TookReading,5390710,982
7604524236,2023/07/04 14:30,2023/07/04 12:30,TookReading,5391056,346
7604524236,2023/07/04 15:00,2023/07/04 13:00,TookReading,5391399,343
7604524236,2023/07/04 15:30,2023/07/04 13:30,TookReading,5392315,916
7604524236,2023/07/04 16:00,2023/07/04 14:00,TookReading,5393226,911
7604524236,2023/07/04 16:30,2023/07/04 14:30,TookReading,5394077,851
7604524236,2023/07/04 17:00,2023/07/04 15:00,TookReading,5394905,828
7604524236,2023/07/04 17:30,2023/07/04 15:30,TookReading,5395857,952
7604524236,2023/07/04 18:00,2023/07/04 16:00,TookReading,5396758,901
7604524236,2023/07/04 18:30,2023/07/04 16:30,TookReading,5397607,849
7604524236,2023/07/04 19:00,2023/07/04 17:00,TookReading,5398471,864
7604524236,2023/07/04 19:30,2023/07/04 17:30,TookReading,5399320,849
7604524236,2023/07/04 20:00,2023/07/04 18:00,TookReading,5400234,914
7604524236,2023/07/04 20:30,2023/07/04 18:30,TookReading,5401405,1171
7604524236,2023/07/04 21:00,2023/07/04 19:00,TookReading,5403976,2571
7604524236,2023/07/04 21:30,2023/07/04 19:30,TookReading,5406458,2482
7604524236,2023/07/04 22:00,2023/07/04 20:00,TookReading,5409246,2788
7604524236,2023/07/04 22:30,2023/07/04 20:30,TookReading,5411695,2449
7604524236,2023/07/04 23:00,2023/07/04 21:00,TookReading,5412647,952
7604524236,2023/07/04 23:30,2023/07/04 21:30,TookReading,5413477,830
7604524236,2023/07/05 0:00,2023/07/04 22:00,TookReading,5414337,860
7604524236,2023/07/05 0:30,2023/07/04 22:30,TookReading,5415208,871
7604524236,2023/07/05 1:00,2023/07/04 23:00,TookReading,5416062,854
7604524236,2023/07/05 1:30,2023/07/04 23:30,TookReading,5416913,851
7604524236,2023/07/05 2:00,2023/07/05 0:00,TookReading,5417767,854
7604524236,2023/07/05 2:30,2023/07/05 0:30,TookReading,5418639,872
7604524236,2023/07/05 3:00,2023/07/05 1:00,TookReading,5419525,886
7604524236,2023/07/05 3:30,2023/07/05 1:30,TookReading,5420369,844
7604524236,2023/07/05 4:00,2023/07/05 2:00,TookReading,5421204,835
7604524236,2023/07/05 4:30,2023/07/05 2:30,TookReading,5422026,822
7604524236,2023/07/05 5:00,2023/07/05 3:00,TookReading,5422884,858
7604524236,2023/07/05 5:30,2023/07/05 3:30,TookReading,5423760,876
7604524236,2023/07/05 6:00,2023/07/05 4:00,TookReading,5424677,917
7604524236,2023/07/05 6:30,2023/07/05 4:30,TookReading,5426859,2182
7604524236,2023/07/05 7:00,2023/07/05 5:00,TookReading,5429034,2175
7604524236,2023/07/05 7:30,2023/07/05 5:30,TookReading,5430531,1497
7604524236,2023/07/05 8:00,2023/07/05 6:00,TookReading,5432068,1537
7604524236,2023/07/05 8:30,2023/07/05 6:30,TookReading,5433650,1582
7604524236,2023/07/05 9:00,2023/07/05 7:00,TookReading,5434214,564
7604524236,2023/07/05 9:30,2023/07/05 7:30,TookReading,5434218,4
7604524236,2023/07/05 10:00,2023/07/05 8:00,TookReading,5434221,3
7604524236,2023/07/05 10:30,2023/07/05 8:30,TookReading,5434225,4
7604524236,2023/07/05 11:00,2023/07/05 9:00,TookReading,5434270,45
7604524236,2023/07/05 11:30,2023/07/05 9:30,TookReading,5434307,37
7604524236,2023/07/05 12:00,2023/07/05 10:00,TookReading,5434310,3
7604524236,2023/07/05 12:30,2023/07/05 10:30,TookReading,5434314,4
7604524236,2023/07/05 13:00,2023/07/05 11:00,TookReading,5434318,4
7604524236,2023/07/05 13:30,2023/07/05 11:30,TookReading,5434589,271
7604524236,2023/07/05 14:00,2023/07/05 12:00,TookReading,5435830,1241
7604524236,2023/07/05 14:30,2023/07/05 12:30,TookReading,5437200,1370
7604524236,2023/07/05 15:00,2023/07/05 13:00,TookReading,5438087,887
7604524236,2023/07/05 15:30,2023/07/05 13:30,TookReading,5438972,885
7604524236,2023/07/05 16:00,2023/07/05 14:00,TookReading,5439327,355
7604524236,2023/07/05 16:30,2023/07/05 14:30,TookReading,5440250,923
7604524236,2023/07/05 17:00,2023/07/05 15:00,TookReading,5441147,897
7604524236,2023/07/05 17:30,2023/07/05 15:30,TookReading,5442039,892
7604524236,2023/07/05 18:00,2023/07/05 16:00,TookReading,5443040,1001
7604524236,2023/07/05 18:30,2023/07/05 16:30,TookReading,5443987,947
7604524236,2023/07/05 19:00,2023/07/05 17:00,TookReading,5444878,891
7604524236,2023/07/05 19:30,2023/07/05 17:30,TookReading,5445318,440
7604524236,2023/07/05 20:00,2023/07/05 18:00,TookReading,5445408,90
7604524236,2023/07/05 20:30,2023/07/05 18:30,TookReading,5445868,460
7604524236,2023/07/05 21:00,2023/07/05 19:00,TookReading,5447874,2006
7604524236,2023/07/05 21:30,2023/07/05 19:30,TookReading,5450133,2259
7604524236,2023/07/05 22:00,2023/07/05 20:00,TookReading,5451041,908
7604524236,2023/07/05 22:30,2023/07/05 20:30,TookReading,5451813,772
7604524236,2023/07/05 23:00,2023/07/05 21:00,TookReading,5452588,775
7604524236,2023/07/05 23:30,2023/07/05 21:30,TookReading,5453357,769
7604524236,2023/07/06 0:00,2023/07/05 22:00,TookReading,5454126,769
7604524236,2023/07/06 0:30,2023/07/05 22:30,TookReading,5454199,73
7604524236,2023/07/06 1:00,2023/07/05 23:00,TookReading,5454218,19
7604524236,2023/07/06 1:30,2023/07/05 23:30,TookReading,5454222,4
7604524236,2023/07/06 2:00,2023/07/06 0:00,TookReading,5454225,3
7604524236,2023/07/06 2:30,2023/07/06 0:30,TookReading,5454259,34
7604524236,2023/07/06 3:00,2023/07/06 1:00,TookReading,5454296,37
7604524236,2023/07/06 3:30,2023/07/06 1:30,TookReading,5454300,4
7604524236,2023/07/06 4:00,2023/07/06 2:00,TookReading,5454303,3
7604524236,2023/07/06 4:30,2023/07/06 2:30,TookReading,5454307,4
7604524236,2023/07/06 5:00,2023/07/06 3:00,TookReading,5454351,44
7604524236,2023/07/06 5:30,2023/07/06 3:30,TookReading,5454376,25
7604524236,2023/07/06 6:00,2023/07/06 4:00,TookReading,5455544,1168
7604524236,2023/07/06 6:30,2023/07/06 4:30,TookReading,5456364,820
7604524236,2023/07/06 7:00,2023/07/06 5:00,TookReading,5457219,855
7604524236,2023/07/06 7:30,2023/07/06 5:30,TookReading,5458082,863
7604524236,2023/07/06 8:00,2023/07/06 6:00,TookReading,5459929,1847
7604524236,2023/07/06 8:30,2023/07/06 6:30,TookReading,5461402,1473
7604524236,2023/07/06 9:00,2023/07/06 7:00,EstimatedReading,5461682,280
7604524236,2023/07/06 9:30,2023/07/06 7:30,EstimatedReading,5461963,281
7604524236,2023/07/06 10:00,2023/07/06 8:00,TookReading,5462243,280
7604524236,2023/07/06 10:30,2023/07/06 8:30,TookReading,5463197,954
7604524236,2023/07/06 11:00,2023/07/06 9:00,TookReading,5464138,941
7604524236,2023/07/06 11:30,2023/07/06 9:30,TookReading,5465457,1319
7604524236,2023/07/06 12:00,2023/07/06 10:00,TookReading,5466543,1086
7604524236,2023/07/06 12:30,2023/07/06 10:30,TookReading,5467763,1220
7604524236,2023/07/06 13:00,2023/07/06 11:00,TookReading,5468680,917
7604524236,2023/07/06 13:30,2023/07/06 11:30,TookReading,5469571,891
7604524236,2023/07/06 14:00,2023/07/06 12:00,TookReading,5470471,900
7604524236,2023/07/06 14:30,2023/07/06 12:30,TookReading,5471313,842
7604524236,2023/07/06 15:00,2023/07/06 13:00,TookReading,5472202,889
7604524236,2023/07/06 15:30,2023/07/06 13:30,TookReading,5473422,1220
7604524236,2023/07/06 16:00,2023/07/06 14:00,TookReading,5475080,1658
7604524236,2023/07/06 16:30,2023/07/06 14:30,TookReading,5475881,801
7604524236,2023/07/06 17:00,2023/07/06 15:00,TookReading,5476827,946
7604524236,2023/07/06 17:30,2023/07/06 15:30,TookReading,5477730,903
7604524236,2023/07/06 18:00,2023/07/06 16:00,TookReading,5478605,875
7604524236,2023/07/06 18:30,2023/07/06 16:30,TookReading,5479491,886
7604524236,2023/07/06 19:00,2023/07/06 17:00,TookReading,5481129,1638
7604524236,2023/07/06 19:30,2023/07/06 17:30,TookReading,5481947,818
7604524236,2023/07/06 20:00,2023/07/06 18:00,TookReading,5483570,1623
7604524236,2023/07/06 20:30,2023/07/06 18:30,TookReading,5486060,2490
7604524236,2023/07/06 21:00,2023/07/06 19:00,TookReading,5488019,1959
7604524236,2023/07/06 21:30,2023/07/06 19:30,TookReading,5489774,1755
7604524236,2023/07/06 22:00,2023/07/06 20:00,TookReading,5490659,885
7604524236,2023/07/06 22:30,2023/07/06 20:30,TookReading,5491546,887
7604524236,2023/07/06 23:00,2023/07/06 21:00,TookReading,5493174,1628
7604524236,2023/07/06 23:30,2023/07/06 21:30,TookReading,5495691,2517
7604524236,2023/07/07 0:00,2023/07/06 22:00,TookReading,5498149,2458
7604524236,2023/07/07 0:30,2023/07/06 22:30,TookReading,5500614,2465
7604524236,2023/07/07 1:00,2023/07/06 23:00,TookReading,5503091,2477
7604524236,2023/07/07 1:30,2023/07/06 23:30,TookReading,5504636,1545
7604524236,2023/07/07 2:00,2023/07/07 0:00,TookReading,5505516,880
7604524236,2023/07/07 2:30,2023/07/07 0:30,TookReading,5506379,863
7604524236,2023/07/07 3:00,2023/07/07 1:00,TookReading,5507240,861
7604524236,2023/07/07 3:30,2023/07/07 1:30,TookReading,5508110,870
7604524236,2023/07/07 4:00,2023/07/07 2:00,TookReading,5508999,889
7604524236,2023/07/07 4:30,2023/07/07 2:30,TookReading,5509847,848
7604524236,2023/07/07 5:00,2023/07/07 3:00,TookReading,5510676,829
7604524236,2023/07/07 5:30,2023/07/07 3:30,TookReading,5511653,977
7604524236,2023/07/07 6:00,2023/07/07 4:00,TookReading,5513773,2120
7604524236,2023/07/07 6:30,2023/07/07 4:30,TookReading,5514667,894
7604524236,2023/07/07 7:00,2023/07/07 5:00,TookReading,5515512,845
7604524236,2023/07/07 7:30,2023/07/07 5:30,TookReading,5516331,819
7604524236,2023/07/07 8:00,2023/07/07 6:00,TookReading,5517156,825
7604524236,2023/07/07 8:30,2023/07/07 6:30,TookReading,5517980,824
7604524236,2023/07/07 9:00,2023/07/07 7:00,TookReading,5518868,888
7604524236,2023/07/07 9:30,2023/07/07 7:30,TookReading,5520638,1770
7604524236,2023/07/07 10:00,2023/07/07 8:00,TookReading,5522819,2181
7604524236,2023/07/07 10:30,2023/07/07 8:30,TookReading,5524215,1396
7604524236,2023/07/07 11:00,2023/07/07 9:00,TookReading,5525139,924
7604524236,2023/07/07 11:30,2023/07/07 9:30,TookReading,5526047,908
7604524236,2023/07/07 12:00,2023/07/07 10:00,TookReading,5526932,885
7604524236,2023/07/07 12:30,2023/07/07 10:30,TookReading,5527767,835
7604524236,2023/07/07 13:00,2023/07/07 11:00,TookReading,5528603,836
7604524236,2023/07/07 13:30,2023/07/07 11:30,TookReading,5529402,799
7604524236,2023/07/07 14:00,2023/07/07 12:00,TookReading,5530317,915
7604524236,2023/07/07 14:30,2023/07/07 12:30,TookReading,5531245,928
7604524236,2023/07/07 15:00,2023/07/07 13:00,TookReading,5532146,901
7604524236,2023/07/07 15:30,2023/07/07 13:30,TookReading,5533024,878
7604524236,2023/07/07 16:00,2023/07/07 14:00,TookReading,5533899,875
7604524236,2023/07/07 16:30,2023/07/07 14:30,TookReading,5534248,349
7604524236,2023/07/07 17:00,2023/07/07 15:00,TookReading,5534351,103
7604524236,2023/07/07 17:30,2023/07/07 15:30,TookReading,5534477,126
7604524236,2023/07/07 18:00,2023/07/07 16:00,TookReading,5535361,884
7604524236,2023/07/07 18:30,2023/07/07 16:30,TookReading,5537667,2306
7604524236,2023/07/07 19:00,2023/07/07 17:00,TookReading,5540072,2405
7604524236,2023/07/07 19:30,2023/07/07 17:30,TookReading,5542510,2438
7604524236,2023/07/07 20:00,2023/07/07 18:00,TookReading,5545056,2546
7604524236,2023/07/07 20:30,2023/07/07 18:30,TookReading,5547302,2246
7604524236,2023/07/07 21:00,2023/07/07 19:00,TookReading,5548238,936
7604524236,2023/07/07 21:30,2023/07/07 19:30,TookReading,5549519,1281
7604524236,2023/07/07 22:00,2023/07/07 20:00,TookReading,5550472,953
7604524236,2023/07/07 22:30,2023/07/07 20:30,TookReading,5551312,840
7604524236,2023/07/07 23:00,2023/07/07 21:00,TookReading,5552469,1157
7604524236,2023/07/07 23:30,2023/07/07 21:30,TookReading,5553254,785
7604524236,2023/07/08 0:00,2023/07/07 22:00,TookReading,5554037,783
7604524236,2023/07/08 0:30,2023/07/07 22:30,TookReading,5554866,829
7604524236,2023/07/08 1:00,2023/07/07 23:00,TookReading,5555779,913
7604524236,2023/07/08 1:30,2023/07/07 23:30,TookReading,5556674,895
7604524236,2023/07/08 2:00,2023/07/08 0:00,TookReading,5557539,865
7604524236,2023/07/08 2:30,2023/07/08 0:30,TookReading,5558400,861
7604524236,2023/07/08 3:00,2023/07/08 1:00,TookReading,5559261,861
7604524236,2023/07/08 3:30,2023/07/08 1:30,TookReading,5560126,865
7604524236,2023/07/08 4:00,2023/07/08 2:00,TookReading,5561016,890
7604524236,2023/07/08 4:30,2023/07/08 2:30,TookReading,5561878,862
7604524236,2023/07/08 5:00,2023/07/08 3:00,TookReading,5562718,840
7604524236,2023/07/08 5:30,2023/07/08 3:30,TookReading,5563717,999
7604524236,2023/07/08 6:00,2023/07/08 4:00,TookReading,5565337,1620
7604524236,2023/07/08 6:30,2023/07/08 4:30,TookReading,5566198,861
7604524236,2023/07/08 7:00,2023/07/08 5:00,TookReading,5567071,873
7604524236,2023/07/08 7:30,2023/07/08 5:30,TookReading,5568324,1253
7604524236,2023/07/08 8:00,2023/07/08 6:00,TookReading,5569372,1048
7604524236,2023/07/08 8:30,2023/07/08 6:30,TookReading,5570220,848
7604524236,2023/07/08 9:00,2023/07/08 7:00,TookReading,5571073,853
7604524236,2023/07/08 9:30,2023/07/08 7:30,TookReading,5571963,890
7604524236,2023/07/08 10:00,2023/07/08 8:00,TookReading,5572844,881
7604524236,2023/07/08 10:30,2023/07/08 8:30,TookReading,5573701,857
7604524236,2023/07/08 11:00,2023/07/08 9:00,TookReading,5575257,1556
7604524236,2023/07/08 11:30,2023/07/08 9:30,TookReading,5577747,2490
7604524236,2023/07/08 12:00,2023/07/08 10:00,TookReading,5580263,2516
7604524236,2023/07/08 12:30,2023/07/08 10:30,TookReading,5582708,2445
7604524236,2023/07/08 13:00,2023/07/08 11:00,TookReading,5584314,1606
7604524236,2023/07/08 13:30,2023/07/08 11:30,TookReading,5585156,842
7604524236,2023/07/08 14:00,2023/07/08 12:00,TookReading,5586012,856
